-208,616,-672
-208,632,-712
-208,624,-696
-208,640,-688
-224,632,-680
-208,632,-720
-216,632,-696
-216,632,-704
-208,632,-728
-200,640,-696
-216,648,-712
-200,624,-704
-208,640,-768
-216,624,-632
-192,608,-696
-176,632,-760
-176,656,-720
-192,648,-736
-184,656,-768
-192,600,-704
-192,600,-736
-200,624,-752
-216,616,-736
-216,624,-744
-224,648,-720
-216,648,-768
-208,672,-648
-216,680,-712
-208,672,-736
-200,648,-776
-200,632,-736
-208,640,-768
-200,640,-760
-192,616,-792
-200,648,-712
-192,664,-728
-176,672,-752
-160,664,-712
-176,664,-776
-152,640,-776
-168,624,-712
-208,664,-744
-208,664,-760
-192,624,-760
-192,608,-800
-168,608,-800
-168,592,-760
-160,568,-712
-168,552,-736
-176,560,-720
-192,560,-752
-192,584,-736
-176,600,-744
-168,608,-776
-168,608,-832
-184,608,-760
-176,568,-792
-176,584,-760
-176,592,-760
-160,568,-776
-152,560,-800
-160,560,-776
-144,592,-760
-160,592,-728
-144,608,-808
-128,608,-744
-136,632,-752
-144,616,-744
-160,640,-832
-160,640,-832
-152,624,-760
-152,640,-744
-128,648,-712
-136,664,-728
-160,672,-728
-192,648,-712
-192,640,-680
-184,640,-720
-176,624,-776
-192,632,-728
-200,640,-736
-184,640,-696
-176,672,-696
-200,680,-728
-192,664,-704
-192,656,-712
-192,656,-712
-192,656,-728
-208,648,-704
-216,672,-704
-192,680,-680
-192,688,-720
-176,680,-744
-176,680,-664
-192,656,-704
-176,624,-656
-184,632,-736
-192,656,-712
-184,656,-728
-184,672,-720
-200,680,-712
-184,680,-720
-224,656,-680
-208,632,-720
-208,616,-680
-216,632,-728
-224,632,-728
-216,656,-744
-184,664,-680
-200,688,-696
-192,720,-744
-184,664,-712
-176,624,-704
-200,648,-728
-192,648,-720
-192,648,-712
-184,656,-712
-192,664,-712
-192,672,-680
-200,664,-680
-208,688,-672
-208,688,-688
-216,672,-672
-208,624,-600
-192,648,-720
-192,656,-728
-208,672,-704
-184,680,-712
-192,688,-720
-200,672,-728
-208,664,-728
-200,664,-680
-176,656,-720
-184,656,-728
-200,664,-704
-200,664,-680
-184,664,-672
-200,664,-688
-184,672,-640
-200,664,-720
-192,664,-712
-200,680,-712
-192,656,-680
-192,648,-704
-208,632,-736
-216,648,-672
-208,656,-736
-184,656,-680
-192,648,-688
-208,648,-696
-192,656,-696
-216,664,-712
-208,640,-736
-200,648,-648
-176,656,-728
-184,648,-664
-200,664,-712
-216,664,-704
-216,632,-688
-184,656,-680
-200,672,-744
-216,672,-712
-208,664,-672
-224,672,-760
-216,664,-712
-208,672,-704
-216,656,-704
-224,656,-744
-216,664,-704
-208,680,-720
-200,672,-688
-240,696,-712
-224,688,-728
-200,664,-720
-216,656,-736
-208,640,-728
-192,616,-704
-200,632,-704
-192,600,-728
-184,584,-672
-176,552,-816
-192,568,-728
-184,584,-760
-168,552,-776
-176,512,-832
-184,512,-872
-176,528,-856
-168,504,-840
-168,488,-856
-184,520,-824
-184,512,-816
-168,504,-840
-160,464,-856
-168,424,-880
-176,416,-872
-176,416,-880
-160,400,-896
-168,416,-872
-160,432,-888
-160,424,-896
-168,424,-888
-168,432,-872
-168,416,-872
-168,392,-880
-168,392,-872
-176,408,-872
-168,416,-880
-168,408,-880
-176,408,-896
-168,408,-888
-168,432,-896
-168,432,-888
-168,440,-872
-176,456,-880
-168,456,-872
-168,440,-872
-176,448,-856
-176,456,-848
-176,448,-864
-184,456,-856
-176,472,-864
-176,488,-864
-168,488,-840
-176,488,-872
-184,488,-848
-184,488,-840
-192,496,-832
-192,480,-840
-192,504,-832
-200,520,-840
-192,536,-832
-184,520,-840
-192,512,-856
-200,520,-848
-192,520,-824
-208,504,-824
-216,504,-824
-216,512,-792
-216,520,-792
-208,536,-800
-208,536,-800
-216,536,-792
-216,536,-808
-216,528,-816
-216,528,-792
-216,536,-816
-216,552,-816
-208,536,-832
-216,536,-824
-208,536,-824
-216,536,-800
-208,536,-784
-208,552,-800
-208,568,-784
-208,568,-792
-208,560,-848
-216,552,-816
-208,536,-816
-208,536,-816
-208,536,-840
-208,544,-840
-200,552,-848
-200,544,-824
-208,536,-808
-216,544,-776
-216,544,-792
-216,544,-776
-216,536,-768
-216,544,-792
-216,552,-808
-224,560,-800
-208,576,-832
-208,584,-816
-216,568,-816
-216,552,-824
-216,520,-808
-208,520,-808
-208,504,-800
-216,472,-832
-208,496,-832
-192,512,-832
-192,520,-832
-208,528,-856
-216,552,-840
-216,560,-824
-224,568,-840
-232,616,-816
-232,576,-816
-248,544,-832
-264,544,-808
-248,584,-784
-256,584,-904
-240,520,-880
-200,632,-840
-200,656,-816
-216,648,-792
-224,656,-760
-216,632,-752
-248,616,-760
-280,504,-768
-272,496,-792
-280,584,-752
-280,576,-760
-272,536,-744
-264,512,-744
-256,496,-760
-232,472,-792
-232,424,-808
-232,376,-784
-240,344,-736
-248,328,-720
-264,304,-752
-264,296,-792
-240,288,-824
-216,288,-864
-184,320,-880
-160,336,-928
-136,344,-984
-104,344,-1016
-96,328,1016
-80,312,-960
-72,312,-1024
-56,272,-976
-24,272,-1000
-24,256,-992
0,248,-992
32,264,-1016
56,272,-984
72,280,-1000
72,280,-1016
72,264,-1000
80,264,-992
88,240,-960
104,216,-952
120,200,-976
8,448,872
40,216,-792
240,168,-920
168,256,-848
160,232,-888
168,248,-960
144,248,-1008
136,320,976
128,232,-1024
112,208,-1024
144,136,-920
304,184,-904
200,352,-960
-928,56,-64
-976,104,-232
-984,72,-336
-904,-16,-264
-784,-104,-176
-656,-136,48
-600,-48,96
-648,128,-48
-792,312,-120
-936,432,-240
-1016,376,-88
-968,216,64
-840,56,264
-688,-64,432
-624,-56,192
-704,56,96
-856,184,-40
-976,208,-56
-1024,112,-64
-976,-40,-48
-856,-176,80
-744,-144,104
-688,-32,-8
-760,56,-208
-832,72,-256
-880,56,-352
-856,72,-328
-784,88,-240
-744,104,8
-768,88,-40
-824,-8,-128
-872,-152,-120
-904,-208,-16
-888,-96,-16
-840,104,96
-832,288,96
-872,288,48
-944,144,40
-1000,-72,-8
-1008,-232,-144
-968,-248,-136
-896,-152,-24
-848,-24,40
-856,80,-32
-936,128,-104
1016,96,-232
984,-24,-48
1000,-160,-24
-1016,-152,80
-968,40,224
-968,296,232
-1024,424,88
984,312,144
960,48,128
944,-224,-96
960,-376,-144
984,-344,-160
1000,-192,-264
1016,-48,-368
-1008,32,-312
-952,56,-240
-944,-24,-120
-1008,-184,-168
920,-256,-184
840,-136,-136
800,64,-136
848,248,-40
944,312,216
-1016,216,416
-1016,16,480
960,-136,320
848,-128,144
776,-56,-56
800,-120,-224
904,-336,-240
-976,-632,-288
-888,-840,-296
-904,-832,-320
-992,-576,-120
992,-248,16
904,48,-56
856,112,56
848,-48,56
808,-264,128
896,-488,-40
944,-648,0
1016,-648,24
-1016,-472,152
960,-192,168
880,-32,184
840,-200,56
864,-552,96
928,-680,-24
1000,-560,96
968,-344,192
904,-224,208
848,-304,80
840,-400,120
856,-416,128
904,-432,152
944,-480,112
888,-488,208
808,-416,120
792,-320,8
824,-296,-8
896,-328,-8
-1024,-400,-72
-1016,-424,112
992,-456,96
904,-472,32
872,-464,0
848,-424,48
856,-360,16
872,-304,-16
904,-304,8
920,-328,48
912,-400,112
888,-472,56
848,-480,32
832,-432,32
816,-360,-40
824,-288,-104
840,-264,-160
880,-288,-16
920,-312,16
936,-312,-72
944,-280,-152
944,-240,-152
936,-232,-136
968,-248,-96
992,-256,-104
1000,-272,0
1008,-264,88
1008,-224,24
1000,-168,-96
1000,-128,-120
1008,-152,-128
1016,-192,-168
-1024,-232,-152
1008,-280,-144
976,-344,-136
968,-360,-152
984,-288,-160
1008,-176,-104
-1008,-56,-128
-1008,32,-240
1016,96,-224
968,120,-216
912,56,-232
936,-104,-288
984,-296,-288
1000,-424,-232
1000,-448,-216
-1008,-360,-216
-984,-240,-232
-952,-152,-224
-928,-184,-192
-928,-344,8
-968,-504,48
-1008,-536,48
992,-360,40
968,-96,80
944,152,80
944,280,72
968,232,112
992,48,136
1000,-152,56
992,-208,-40
992,-80,-64
1008,136,-40
1016,304,-56
-1024,336,-128
-1008,192,-72
-984,-48,-80
-952,-256,-160
-968,-320,-176
-968,-176,-112
-960,40,-16
-960,232,16
-968,248,40
-968,72,112
-968,-176,48
-976,-344,-32
-968,-280,-48
-928,-32,0
-904,240,-48
-904,344,40
-928,256,88
-960,72,8
-968,-144,-80
-944,-248,-168
-912,-144,-152
-872,64,16
-880,248,0
-928,272,-32
-976,128,-48
-1000,-72,-56
-968,-176,8
-920,-80,136
-904,160,160
-912,456,88
-960,608,32
-1008,448,64
-1016,96,24
-976,-240,-8
-880,-304,-96
-808,-104,16
-768,176,0
-784,288,40
-824,168,-40
-864,-88,-176
-864,-280,-192
-832,-200,-152
-784,64,-72
-784,304,24
-816,424,-48
-872,296,-64
-928,32,-8
-936,-208,-8
-904,-296,24
-848,-136,40
-816,200,120
-808,592,-48
-872,696,-160
-928,392,-128
-920,-120,-104
-856,-552,-152
-776,-520,-120
-712,-136,-24
-688,320,-112
-752,552,-16
-872,368,-16
-952,-8,-120
-960,-296,-112
-904,-296,-96
-840,-104,-88
-784,128,-48
-792,264,-24
-856,272,-120
-944,152,-176
-1000,-64,-160
-992,-224,-176
-920,-200,-240
-832,-128,-192
-792,-32,-72
-856,128,-72
-1000,264,-168
920,264,-296
896,120,-248
992,-40,-80
-904,-104,104
-824,-104,24
-848,-128,-72
-960,-160,-104
960,-120,-8
904,8,-40
920,144,-80
960,200,40
1008,208,80
-1008,152,72
-1024,8,-64
960,-144,-128
912,-160,-128
888,-48,-144
888,104,-112
896,224,-24
904,248,8
888,104,-120
848,-168,-112
840,-344,-152
872,-336,-40
904,-200,-120
960,-40,-72
984,96,-72
984,32,-40
944,-224,-256
896,-520,-448
880,-688,-520
896,-608,-464
952,-376,-400
-992,-136,-320
-928,-8,-56
-928,-64,0
-992,-216,72
952,-320,88
856,-272,8
816,-168,-216
856,-120,-304
968,-216,-280
-1016,-352,-112
-976,-512,24
-1016,-552,-56
944,-472,-40
872,-336,-48
840,-272,-80
832,-288,-240
888,-312,-224
912,-336,-208
904,-328,-184
848,-280,-184
800,-240,-208
776,-232,-200
792,-248,-224
848,-288,-184
896,-344,-104
912,-408,-168
912,-448,-176
904,-424,-48
816,-368,-208
824,-304,-360
872,-272,-248
928,-272,-120
976,-288,-144
976,-320,-152
920,-344,-168
856,-352,-224
792,-336,-240
792,-296,-224
832,-256,-176
896,-264,-160
936,-296,-200
944,-328,-184
928,-320,-200
912,-280,-216
888,-256,-216
888,-248,-176
888,-224,-96
904,-224,-80
912,-248,-88
904,-264,-160
912,-272,-216
928,-248,-224
952,-216,-232
968,-200,-272
976,-200,-272
968,-256,-248
960,-320,-232
968,-384,-160
1016,-376,-200
976,-296,-216
928,-160,-176
880,-48,-176
896,16,-192
920,24,-168
920,-32,-120
960,-128,-216
-1008,-200,-288
-952,-232,-272
-936,-208,-296
-968,-160,-264
-1008,-120,-232
-1024,-88,-208
-1024,-104,-168
-1024,-144,-168
1016,-176,-104
1000,-136,-104
992,-24,-56
960,112,-48
928,184,-64
928,80,-96
936,-104,-16
952,-256,-48
944,-248,-72
936,-112,-64
944,88,-80
976,248,-168
1000,264,-168
1016,128,-144
-1024,-128,-120
-1016,-328,-120
-1024,-336,-152
1016,-176,-72
1016,40,-64
-1008,216,-40
-992,272,120
-968,168,24
-944,8,80
-936,-56,288
-968,-24,104
-984,24,-32
-976,32,48
-968,32,48
-944,56,-104
-896,32,-208
-848,-72,-80
-840,-128,-232
-864,-104,-256
-896,-16,-160
-936,72,-304
-936,112,8
-632,280,544
-200,592,-608
64,560,488
-40,304,408
-392,184,-536
-848,56,-232
784,-24,-464
600,-200,-704
688,-400,-232
936,-440,-200
-768,-352,-216
-496,-240,-152
-472,-128,-256
-672,-16,-376
-912,48,-256
912,64,-176
808,40,-160
840,136,-24
928,248,0
-984,256,168
-928,280,272
-984,344,208
968,384,248
904,384,320
816,352,232
784,288,152
848,240,152
960,176,88
-992,104,24
-920,48,32
-888,16,40
-912,-24,48
-976,-56,-72
-1016,-88,-40
-1024,-88,-16
-1024,-64,-8
-1008,-48,-56
-976,-32,-32
-936,8,-48
-912,64,-16
-952,88,32
-992,72,-64
-992,80,-136
-976,128,-32
-968,176,-32
-968,160,16
-968,120,-40
-952,128,-32
-968,160,-64
-984,176,-56
-1008,152,-32
-1016,128,-8
-1008,88,-80
-992,56,-8
-968,40,8
-944,72,-24
-960,96,-24
-976,112,-8
-1008,120,-64
1016,104,-16
1000,112,-80
984,112,-48
1008,64,-56
992,80,-56
1008,88,-88
-1024,72,-96
-1024,56,-56
-992,40,-88
-1008,24,-112
