-704
-691
-678
-665
-652
-640
-627
-614
-601
-588
-576
-560
-544
-528
-512
-496
-480
-464
-448
-432
-392
-372
-352
-332
-312
-292
-272
-252
-232
-212
-176
-156
-137
-118
-99
-80
-60
-41
-22
-3
48
50
52
55
57
60
62
64
67
69
64
59
54
49
44
40
35
30
25
20
24
21
19
16
14
12
9
7
4
2
-16
-21
-27
-32
-38
-44
-49
-55
-60
-66
-72
-75
-78
-81
-84
-88
-91
-94
-97
-100
-104
-106
-108
-111
-113
-116
-118
-120
-123
-125
-128
-128
-128
-128
-128
-128
-128
-128
-128
-128
-136
-135
-134
-133
-132
-132
-131
-130
-129
-128
-136
-133
-131
-128
-126
-124
-121
-119
-116
-114
-120
-119
-118
-117
-116
-116
-115
-114
-113
-112
-104
-100
-96
-92
-88
-84
-80
-76
-72
-68
-48
-46
-44
-43
-41
-40
-38
-36
-35
-33
-16
-14
-12
-11
-9
-8
-6
-4
-3
-1
0
5
11
16
22
28
33
39
44
50
40
46
52
59
65
72
78
84
91
97
96
81
67
52
38
24
9
-4
-19
-33
-64
-87
-110
-133
-156
-180
-203
-226
-249
-272
-320
-328
-336
-344
-352
-360
-368
-376
-384
-392
-400
-407
-414
-421
-428
-436
-443
-450
-457
-464
-480
-486
-492
-499
-505
-512
-518
-524
-531
-537
-536
-540
-545
-550
-555
-560
-564
-569
-574
-579
-584
