"",-2.59566243290947,0.34363263740364,-0.850236849585091,-0.310803516176705,-0.0515908057558113,0.384345752875555,0.691080119151411,-0.115502968198983,0.309144609305668,-0.163822616602118,-0.496779350417147,-0.308322487000428
"",-2.75264182242185,0.394362095268517,-0.803718838293919,-0.393196080971695,-0.321658744296203,0.0736077740292934,0.464872458978692,-0.121723507612914,0.424346017133948,-0.38188416452068,-0.427774096252725,0.351505594702736
"",-2.67476270256984,0.24010962857242,-0.485597409800693,-0.281254752556425,-0.112366157255221,-0.0247553951405137,0.459799512104247,0.151829909155237,0.633845404321549,-0.182353390878439,-0.160566314823764,0.2720970989141
"",-2.294983172836,0.351407746411267,-0.503712700983575,-0.224525986599319,0.163021336008104,0.0643773144437674,0.527800044137555,0.168286551189214,0.673319781949681,-0.179514691237412,-0.247514612437651,0.166204093832537
"",-2.19661149405082,0.378003843578583,-0.457488632489266,-0.148427135753354,0.0132048624108868,0.0184435520586276,0.400868653546526,0.0421108334013725,0.493360197811437,-0.106772866195042,-0.405770867351895,0.0762472408591206
"",-2.26457847066492,0.184747112405932,-0.468935247809884,-0.175270205787397,0.0165766494429401,0.110487351785876,0.353084414313907,0.181559618393962,0.499622378582501,-0.0325807256336942,-0.308946860021462,0.188700328501174
"",-2.1821069717276,0.351939139404304,-0.304690199666904,-0.0868973583617844,-0.00501139014903515,0.122746409452316,0.380932231636834,0.276808176637428,0.485759610754749,-0.0176861518648064,-0.23577483924138,0.100901067416312
"",-2.30723957437689,0.329526976228895,-0.373075063159195,-0.0450338664987144,0.0567951362188021,0.0187014503620189,0.336039418887071,0.213324251474618,0.367378668336827,-0.244067534099565,-0.323744432777708,0.146578316717531
"",-2.13112536760102,0.23225497666681,-0.482345618196003,-0.014701879165046,0.146163795856512,0.168750411990304,0.500522434236906,0.0425122151178455,0.617566584139701,-0.0909996617124939,-0.25725623827285,0.257998455857725
"",-2.01434651146378,0.217209178913917,-0.525308498457617,-0.129205202998059,-0.152577354952799,0.0500518447891931,0.275979074577334,0.197467880494019,0.419867190598632,-0.0957768537706377,-0.289053617799385,0.0600140365873655
"",-1.91364305915749,0.343346899824797,-0.371122713548985,-0.206661774995358,0.141093871703105,0.210116248797451,0.464119906726572,0.107063944702036,0.445892702429543,-0.193184119454457,-0.286928791376386,0.193352596924651
"",-1.98251730581673,0.305228414980136,-0.283464754272921,-0.0698384029120697,-0.0418727384304269,-0.116385109666019,0.235741616450553,-0.0674802595566099,0.248978629139038,9.17842077507653e-05,-0.455122541724358,0.158356274245785
"",-1.90027277311176,0.119275093734136,-0.339332112816855,0.0300733980090115,0.0717767223450178,0.0591464307359422,0.194469197879999,0.183252088329467,0.415403842089644,-0.211655535891844,-0.257744030737857,0.204330955612707
"",-1.97580831700467,0.479192762720017,-0.0848780555966333,0.102890207963838,0.0497777601696565,0.180651053900069,0.429282710661056,0.222618971592553,0.433302821318645,-0.0944832990556183,-0.0984724820789498,0.055725417130361
"",-2.10660335544645,-0.0131171755625278,-0.0749722059136608,0.0070107472432082,-0.183784436198104,0.352258573705526,0.133434585226121,0.119612103640741,0.707641790094006,-0.333514476999204,0.142186648343677,0.200710037390028
"tap",0.228336617532137,-4.82817088230608,-10.8212790278164,-2.28158303868474,-0.347402239869732,-1.33731969222681,3.55137924482119,4.67316341856194,-3.34289942940077,3.88504578668898,3.6185852959512,-3.36908841400183
"tap",-0.444835718172748,6.40896167310214,-5.55304018738116,-9.66796725568874,2.9364039019463,5.93776305836052,-1.93556216255139,1.22508482582219,-2.81192208362044,3.97566275556476,3.16788497417028,0.119570932254587
"tap",-2.88769106887674,-5.03502082585499,0.724965820935817,-6.11501759231767,-6.06463163289785,1.01956913133488,3.25230795853052,-1.80563531207238,-1.15385611073386,1.28617516638154,-1.81344030173448,0.622938311709347
"",-2.15442952515244,-0.280903616247433,-0.484039199436451,-0.325554701735531,0.0243891530278486,-0.0693006409216754,0.566090767381381,0.0302744206026125,0.162418306919929,-0.574723497715522,-0.873105472834515,0.591375273698887
"",-1.54240736959034,0.279010716313126,-0.284143330415168,0.141633964119091,-0.163444094410421,0.0563979180100521,0.221171751815021,0.0597548696235281,0.449874346900866,-0.11610594991366,0.0473297327704744,0.188078902712732
"",-1.41253351081754,0.349678381228608,-0.450365886680882,-0.0347221377242311,0.164770215468982,0.000998327040704337,0.365149148239035,0.0471802180416468,0.524061367547868,-0.0650355402993008,-0.232091252921759,0.108792375770707
"",-1.41136252392199,0.228016189861969,-0.256732448813692,-0.10461071959887,0.0387954347227369,-0.00740970168571449,0.148324342122162,0.0478596870404004,0.325784731722609,-0.0840894764800408,-0.243888543373332,0.164384525946423
"",-1.32319217344079,0.122156771714501,-0.175147980641136,-0.0816913085679152,0.085408578324091,0.0472526014283436,0.289371171489484,0.0516979329525233,0.229256162122683,0.0737103132876413,-0.228838549982227,0.119217311762805
"",-1.42172468069205,0.214250405364328,-0.342919426369412,-0.00463377422357599,-0.0557155913633557,-0.0216241483804111,0.1620302995751,0.168165356815033,0.358911853103249,-0.0275053096394998,-0.114488856366902,0.229813693111129
"",-1.39244714552434,0.186903505349315,-0.257215490994923,-0.0537755614442706,0.116289298578227,0.211006052052553,0.372576781117388,0.224525468732318,0.500507351567,0.0409539357603244,-0.230095819269124,0.0361349517711137
"",-1.53441092664324,0.251333704229325,-0.175664309682147,-0.0825402946162183,-0.125603274571289,0.122402121969406,0.185914126814704,0.155722082787093,0.29102639956591,-0.208258425934106,-0.148367141885464,0.135913886402944
"",-1.49784259754315,0.044124919031908,-0.208459733017502,-0.0490343297499732,0.0650119831947621,0.163223226941713,0.488178666685152,0.0766806602372605,0.34539027642439,-0.220003504435793,-0.189843072846468,0.120523064596573
