248,72,-984
264,88,-944
232,64,-968
232,64,-984
240,56,-984
240,64,-976
224,48,-1016
240,72,-968
256,72,-944
248,64,-1008
280,72,-968
240,48,-1024
256,72,-1000
232,80,-976
216,56,-1000
224,56,-1000
240,64,-976
248,64,-976
248,72,-936
248,64,-984
248,64,-992
272,64,-968
280,64,-984
272,64,-944
264,64,-984
240,64,-984
256,80,-976
256,64,-1016
256,64,-1000
256,64,-968
248,64,-992
256,64,-992
256,72,-984
256,64,-976
248,56,-984
248,56,-968
248,56,-984
248,64,-976
248,64,-1000
248,64,-992
248,64,-936
256,72,-968
256,64,-976
256,56,-1016
272,40,-968
264,48,-992
256,48,-992
256,56,-936
256,56,-968
256,64,-976
248,72,-968
248,64,-992
248,64,-968
248,64,-984
248,64,-1008
232,56,-984
240,64,-968
248,48,-936
240,48,-984
240,56,-984
224,64,-968
232,88,-1016
248,72,-1016
248,64,-984
240,48,-992
224,56,-1016
200,96,-1016
216,88,-1008
248,88,-952
280,72,-968
248,96,-920
216,80,-952
248,72,-992
248,80,-984
224,80,-984
240,88,-952
232,80,-968
248,64,-928
272,72,-936
256,80,-976
248,80,-992
216,88,-984
232,80,-1016
240,64,-1056
248,64,-984
256,64,-976
240,56,-992
232,56,-976
240,56,-928
248,56,-984
256,64,-984
248,64,-984
248,64,-1048
248,64,-1008
232,72,-944
224,80,-976
232,96,-976
240,72,-976
232,80,-992
240,64,-992
240,64,-976
240,56,-968
240,56,-1008
240,56,-992
240,64,-976
240,72,-1016
256,72,-984
264,40,-912
256,56,-1016
264,56,-1024
256,56,-960
248,56,-976
248,64,-976
240,80,-976
232,80,-1000
232,80,-984
248,72,-992
248,64,-992
256,56,-976
248,64,-984
240,64,-960
232,72,-1000
240,64,-976
240,72,-960
248,72,-968
256,64,-968
248,64,-984
248,72,-976
248,64,-992
240,56,-976
248,64,-992
232,80,-968
240,80,-984
240,80,-976
240,72,-992
248,64,-992
240,56,-976
248,56,-984
264,72,-984
248,88,-984
248,80,-976
248,80,-992
240,72,-984
240,64,-984
240,64,-976
224,64,-1000
232,64,-968
248,72,-992
248,80,-968
240,88,-992
248,88,-984
240,72,-984
248,64,-968
240,56,-976
240,64,-984
240,80,-1000
232,64,-1016
232,80,-992
240,96,-968
240,80,-976
224,72,-976
232,64,-992
240,72,-944
240,64,-1000
240,64,-984
240,80,-992
232,88,-1024
224,88,-984
224,72,-992
232,80,-1000
240,64,-984
240,64,-944
232,72,-1016
232,64,-944
232,72,-992
240,72,-984
232,72,-944
232,72,-984
224,72,-992
232,72,-992
240,72,-928
240,72,-976
248,96,-1024
264,88,-1024
232,104,-976
240,104,-1024
232,80,-1040
240,72,-992
248,72,-984
248,72,-976
248,64,-992
232,72,-984
240,72,-976
232,80,-976
232,72,-992
280,64,-976
256,48,-976
240,64,-976
240,64,-1008
240,80,-976
240,80,-992
240,56,-976
224,64,-976
224,64,-992
232,64,-944
240,72,-944
240,64,-984
240,64,-1000
240,88,-984
240,96,-984
224,80,-976
232,72,-984
232,72,-968
232,72,-1000
240,72,-976
248,72,-968
240,72,-984
240,72,-984
232,72,-992
240,72,-936
232,72,-992
240,64,-984
240,64,-976
232,72,-976
240,72,-984
232,72,-992
232,64,-984
232,64,-1000
240,64,-968
256,64,-1032
248,64,-984
248,72,-992
240,80,-976
240,80,-1000
232,72,-960
232,72,-984
232,88,-976
256,72,-976
248,64,-984
240,64,-984
240,72,-992
240,72,-992
232,80,-1024
232,72,-984
232,64,-976
232,64,-984
232,56,-984
240,64,-1000
240,64,-1008
240,72,-1000
216,72,-968
248,88,-1024
248,88,-992
248,48,-984
248,64,-1008
240,72,-984
232,64,-984
240,64,-984
240,56,-984
240,56,-984
240,56,-984
240,64,-984
240,64,-984
232,64,-968
240,56,-976
240,64,-1000
224,64,-984
232,72,-992
216,80,-976
232,72,-984
232,64,-992
248,72,-976
240,80,-984
256,80,-984
248,72,-952
240,64,-1000
248,56,-976
248,56,-968
248,72,-992
240,72,-992
240,72,-968
240,72,-976
240,48,-976
240,40,-992
240,56,-976
232,56,-984
232,64,-984
216,64,-1016
232,72,-984
240,80,-968
224,80,-960
232,80,-984
240,72,-992
256,88,-944
240,88,-960
240,72,-984
240,80,-984
248,80,-984
240,80,-984
240,88,-984
240,80,-984
248,64,-960
240,64,-960
240,64,-992
240,72,-992
240,80,-1016
240,96,-984
248,80,-976
232,72,-1000
240,64,-984
240,64,-1016
240,72,-984
240,72,-968
240,72,-992
232,72,-944
232,80,-976
200,64,-976
216,48,-984
224,48,-952
224,48,-984
224,56,-984
232,48,-976
232,72,-984
248,80,-984
224,80,-1000
232,72,-984
232,56,-984
232,64,-992
232,56,-968
232,64,-984
240,80,-984
240,88,-992
240,88,-984
232,80,-1024
232,72,-976
216,56,-984
232,56,-984
232,64,-976
240,64,-936
232,72,-976
240,80,-976
240,88,-968
240,80,-976
232,72,-992
240,56,-984
240,64,-984
216,88,-952
224,80,-976
232,88,-992
248,88,-984
240,80,-984
240,80,-984
248,72,-984
256,72,-984
240,80,-976
248,72,-992
240,72,-976
240,72,-976
248,72,-984
256,72,-984
240,72,-984
240,64,-984
240,64,-984
240,64,-952
232,72,-968
232,72,-936
240,72,-976
240,72,-984
240,104,-968
240,80,-992
240,80,-976
240,80,-992
240,80,-976
240,64,-976
240,56,-984
248,64,-1008
240,72,-976
240,80,-976
232,80,-976
240,72,-1000
240,72,-992
240,72,-984
256,56,-936
256,64,-976
256,72,-984
248,80,-992
248,72,-968
240,72,-976
232,72,-984
256,72,-984
248,40,-984
256,72,-984
248,72,-992
248,56,-992
240,56,-992
240,72,-992
240,72,-952
232,64,-992
240,80,-984
240,72,-960
248,80,-984
248,80,-992
248,72,-992
256,48,-976
248,48,-976
240,56,-984
248,64,-992
240,72,-984
240,64,-992
240,72,-976
240,56,-984
240,72,-976
232,64,-976
248,72,-968
224,72,-984
240,88,-976
232,72,-976
240,72,-976
232,80,-976
240,96,-976
248,88,-960
248,56,-984
248,56,-976
248,56,-992
240,56,-984
224,40,-976
232,56,-1008
232,64,-928
240,80,-984
240,80,-976
248,72,-976
264,64,-944
256,64,-984
248,56,-976
240,64,-992
240,56,-976
264,48,-968
248,72,-968
256,80,-968
256,64,-968
256,64,-968
256,48,-976
248,48,-976
248,56,-976
256,56,-968
248,56,-1008
232,64,-976
240,64,-984
232,56,-984
